TR_ID	seqnames	strand	TR_start	TR_end	exon_combination	1	2	sample	count
6183	NC_001491.2	+	122202	122393	122202-122393::+	6193		EHV1_cage_A	1
6184	NC_001491.2	-	118569	119235	118569-118731::-, 119104-119235::-	6194	6195	EHV1_cage_B	1
6185	NC_001491.2	-	3722	4018	3722-4018::-	6196		EHV1_cage_C	1
6186	NC_001491.2	-	3782	4018	3782-4018::-	6197		EHV1_cage_C	1
6187	NC_001491.2	-	126061	126355	126061-126355::-	6198		EHV1_cage_B	1
6188	NC_001491.2	+	62915	63077	62915-63077::+	6199		EHV1_cage_A	1
6189	NC_001491.2	+	59993	60290	59993-60290::+	6200		EHV1_cage_C	1
6190	NC_001491.2	+	94356	94634	94356-94634::+	6201		EHV1_cage_A	1
6191	NC_001491.2	-	102157	102451	102157-102451::-	6202		EHV1_cage_B	2
6192	NC_001491.2	-	108092	108317	108092-108317::-	6203		EHV1_cage_B	1
6193	NC_001491.2	+	69751	70046	69751-70046::+	6204		EHV1_cage_B	2
6194	NC_001491.2	+	78621	78918	78621-78918::+	6205		EHV1_cage_C	1
6195	NC_001491.2	+	19347	19641	19347-19641::+	6206		EHV1_cage_C	1
6196	NC_001491.2	-	28721	28983	28721-28983::-	6207		EHV1_cage_A	1
6196	NC_001491.2	-	28721	28983	28721-28983::-	6207		EHV1_cage_B	1
6197	NC_001491.2	-	111743	112035	111743-112035::-	6208		EHV1_cage_A	1
6198	NC_001491.2	+	89050	89347	89050-89347::+	6209		EHV1_cage_A	1
6199	NC_001491.2	+	80966	81263	80966-81263::+	6210		EHV1_cage_B	2
6200	NC_001491.2	-	108022	108317	108022-108317::-	6211		EHV1_cage_A	2
6200	NC_001491.2	-	108022	108317	108022-108317::-	6211		EHV1_cage_B	1
6201	NC_001491.2	+	61310	61599	61310-61599::+	6212		EHV1_cage_A	1
6202	NC_001491.2	-	106433	106677	106433-106677::-	6213		EHV1_cage_A	1
6203	NC_001491.2	+	131329	131473	131329-131473::+	6214		EHV1_cage_C	1
6204	NC_001491.2	-	25498	25769	25498-25769::-	6215		EHV1_cage_C	1
6205	NC_001491.2	+	69970	70256	69970-70256::+	6216		EHV1_cage_B	1
6206	NC_001491.2	+	12471	12751	12471-12751::+	6217		EHV1_cage_B	1
6207	NC_001491.2	-	94257	94548	94257-94548::-	6218		EHV1_cage_B	1
6208	NC_001491.2	-	22545	22815	22545-22815::-	6219		EHV1_cage_C	1
6209	NC_001491.2	-	73901	74186	73901-74186::-	6220		EHV1_cage_A	1
6210	NC_001491.2	-	61522	61818	61522-61818::-	6221		EHV1_cage_B	1
6211	NC_001491.2	+	55790	56085	55790-56085::+	6222		EHV1_cage_B	1
6212	NC_001491.2	+	1257	1553	1257-1553::+	6223		EHV1_cage_B	1
6213	NC_001491.2	-	28315	28611	28315-28611::-	6224		EHV1_cage_B	1
6214	NC_001491.2	-	124672	124969	124672-124969::-	6225		EHV1_cage_B	1
6215	NC_001491.2	+	96453	96732	96453-96732::+	6226		EHV1_cage_B	1
6216	NC_001491.2	+	64488	64780	64488-64780::+	6227		EHV1_cage_C	1
6216	NC_001491.2	+	64488	64780	64488-64780::+	6227		EHV1_cage_B	1
6216	NC_001491.2	+	64488	64780	64488-64780::+	6227		EHV1_cage_A	1
6217	NC_001491.2	-	65827	66126	65827-66126::-	6228		EHV1_cage_A	2
6218	NC_001491.2	-	112425	112623	112425-112623::-	6229		EHV1_cage_A	1
6219	NC_001491.2	+	94140	94434	94140-94434::+	6230		EHV1_cage_C	1
6220	NC_001491.2	-	9272	9521	9272-9521::-	6231		EHV1_cage_B	1
6221	NC_001491.2	-	25505	25769	25505-25769::-	6232		EHV1_cage_A	1
6222	NC_001491.2	+	122018	122315	122018-122315::+	6233		EHV1_cage_A	1
6223	NC_001491.2	+	129526	129669	129526-129669::+	6234		EHV1_cage_B	1
6224	NC_001491.2	-	106382	106677	106382-106677::-	6235		EHV1_cage_C	4
6224	NC_001491.2	-	106382	106677	106382-106677::-	6235		EHV1_cage_B	2
6225	NC_001491.2	+	121006	121374	121006-121068::+, 121287-121374::+	147	2056	EHV1_cage_B	4
6225	NC_001491.2	+	121006	121374	121006-121068::+, 121287-121374::+	147	2056	EHV1_cage_A	2
6225	NC_001491.2	+	121006	121374	121006-121068::+, 121287-121374::+	147	2056	EHV1_cage_C	1
6226	NC_001491.2	+	19464	19759	19464-19759::+	6236		EHV1_cage_B	1
6227	NC_001491.2	+	64744	65040	64744-65040::+	6237		EHV1_cage_C	1
6228	NC_001491.2	+	82842	83084	82842-83084::+	6238		EHV1_cage_C	1
6228	NC_001491.2	+	82842	83084	82842-83084::+	6238		EHV1_cage_B	1
6229	NC_001491.2	-	73976	74183	73976-74183::-	6239		EHV1_cage_A	1
6229	NC_001491.2	-	73976	74183	73976-74183::-	6239		EHV1_cage_B	1
6230	NC_001491.2	-	25480	25769	25480-25769::-	6240		EHV1_cage_C	3
6231	NC_001491.2	+	45391	45587	45391-45587::+	6241		EHV1_cage_B	1
6232	NC_001491.2	+	136583	136771	136583-136771::+	6242		EHV1_cage_B	1
6233	NC_001491.2	+	129051	129291	129051-129291::+	6243		EHV1_cage_C	1
6234	NC_001491.2	+	78688	78987	78688-78987::+	6244		EHV1_cage_B	1
6235	NC_001491.2	+	122219	122407	122219-122407::+	6245		EHV1_cage_A	1
6236	NC_001491.2	-	90238	90532	90238-90532::-	6246		EHV1_cage_C	2
6237	NC_001491.2	+	19741	20036	19741-20036::+	6247		EHV1_cage_A	2
6237	NC_001491.2	+	19741	20036	19741-20036::+	6247		EHV1_cage_C	2
6238	NC_001491.2	-	82552	82848	82552-82848::-	6248		EHV1_cage_A	1
6239	NC_001491.2	+	94571	94869	94571-94869::+	6249		EHV1_cage_C	1
6240	NC_001491.2	+	10082	10378	10082-10378::+	6250		EHV1_cage_B	1
6240	NC_001491.2	+	10082	10378	10082-10378::+	6250		EHV1_cage_C	1
6241	NC_001491.2	-	11124	11356	11124-11356::-	6251		EHV1_cage_A	1
6242	NC_001491.2	-	44547	44843	44547-44843::-	6252		EHV1_cage_C	1
6243	NC_001491.2	+	45486	45599	45486-45599::+	6253		EHV1_cage_B	1
6244	NC_001491.2	-	47971	48268	47971-48268::-	6254		EHV1_cage_A	1
6245	NC_001491.2	+	134347	134594	134347-134594::+	6255		EHV1_cage_B	1
6246	NC_001491.2	-	65890	66126	65890-66126::-	6256		EHV1_cage_A	1
6247	NC_001491.2	+	78777	79073	78777-79073::+	6257		EHV1_cage_C	1
6248	NC_001491.2	+	135581	135877	135581-135877::+	6258		EHV1_cage_B	2
6248	NC_001491.2	+	135581	135877	135581-135877::+	6258		EHV1_cage_C	1
6249	NC_001491.2	+	76722	76953	76722-76953::+	6259		EHV1_cage_B	1
6250	NC_001491.2	+	136580	136772	136580-136772::+	6260		EHV1_cage_A	1
6251	NC_001491.2	+	35811	36075	35811-36075::+	6261		EHV1_cage_B	3
6252	NC_001491.2	-	2388	2675	2388-2675::-	6262		EHV1_cage_C	1
6253	NC_001491.2	-	8531	8827	8531-8827::-	6263		EHV1_cage_B	1
6254	NC_001491.2	-	8039	8333	8039-8333::-	6264		EHV1_cage_B	1
6255	NC_001491.2	-	84952	85121	84952-85121::-	6265		EHV1_cage_C	1
6256	NC_001491.2	-	108052	108318	108052-108318::-	6266		EHV1_cage_C	1
6257	NC_001491.2	+	136555	136850	136555-136850::+	6267		EHV1_cage_B	1
6258	NC_001491.2	-	41864	42163	41864-42163::-	6268		EHV1_cage_A	1
6259	NC_001491.2	+	122126	122422	122126-122422::+	6269		EHV1_cage_B	1
6260	NC_001491.2	+	30197	30495	30197-30495::+	6270		EHV1_cage_C	1
6261	NC_001491.2	-	125108	125359	125108-125359::-	6271		EHV1_cage_C	1
6262	NC_001491.2	+	64488	64722	64488-64722::+	6272		EHV1_cage_B	1
6263	NC_001491.2	-	106980	107137	106980-107137::-	6273		EHV1_cage_A	1
6264	NC_001491.2	+	77596	77890	77596-77890::+	6274		EHV1_cage_C	3
6265	NC_001491.2	+	89351	89574	89351-89574::+	6275		EHV1_cage_A	1
6266	NC_001491.2	+	64488	64768	64488-64768::+	6276		EHV1_cage_B	1
6266	NC_001491.2	+	64488	64768	64488-64768::+	6276		EHV1_cage_C	1
6267	NC_001491.2	-	3930	4226	3930-4226::-	6277		EHV1_cage_C	3
6267	NC_001491.2	-	3930	4226	3930-4226::-	6277		EHV1_cage_A	2
6267	NC_001491.2	-	3930	4226	3930-4226::-	6277		EHV1_cage_B	1
6268	NC_001491.2	+	89318	89602	89318-89602::+	6278		EHV1_cage_C	1
6269	NC_001491.2	+	82015	82290	82015-82290::+	6279		EHV1_cage_B	1
6270	NC_001491.2	-	2250	2540	2250-2540::-	6280		EHV1_cage_C	1
6271	NC_001491.2	+	70674	70967	70674-70967::+	6281		EHV1_cage_A	1
6272	NC_001491.2	+	118881	119177	118881-119177::+	6282		EHV1_cage_A	1
6273	NC_001491.2	+	19661	19839	19661-19839::+	6283		EHV1_cage_B	1
6274	NC_001491.2	+	101676	101972	101676-101972::+	6284		EHV1_cage_B	1
6275	NC_001491.2	+	57423	57718	57423-57718::+	6285		EHV1_cage_C	1
6276	NC_001491.2	-	43228	43524	43228-43524::-	6286		EHV1_cage_B	1
6277	NC_001491.2	-	2124	2419	2124-2419::-	6287		EHV1_cage_B	1
6278	NC_001491.2	+	26227	26526	26227-26526::+	6288		EHV1_cage_B	1
6279	NC_001491.2	+	90683	90900	90683-90900::+	6289		EHV1_cage_A	1
6280	NC_001491.2	-	2494	2675	2494-2675::-	6290		EHV1_cage_A	2
6281	NC_001491.2	+	102278	102575	102278-102575::+	6291		EHV1_cage_B	2
6282	NC_001491.2	+	90685	90979	90685-90979::+	6292		EHV1_cage_C	1
6283	NC_001491.2	+	80950	81246	80950-81246::+	6293		EHV1_cage_C	2
6284	NC_001491.2	+	81600	81895	81600-81895::+	6294		EHV1_cage_B	1
6285	NC_001491.2	+	91200	91496	91200-91496::+	6295		EHV1_cage_B	1
6286	NC_001491.2	+	33149	33445	33149-33445::+	6296		EHV1_cage_B	1
6287	NC_001491.2	+	12468	12749	12468-12749::+	6297		EHV1_cage_B	1
6288	NC_001491.2	-	2257	2538	2257-2538::-	6298		EHV1_cage_C	1
6289	NC_001491.2	+	80491	80732	80491-80732::+	6299		EHV1_cage_B	1
6290	NC_001491.2	+	36498	36751	36498-36751::+	6300		EHV1_cage_C	1
6291	NC_001491.2	+	79998	80294	79998-80294::+	6301		EHV1_cage_A	1
6291	NC_001491.2	+	79998	80294	79998-80294::+	6301		EHV1_cage_C	1
6292	NC_001491.2	+	97618	97914	97618-97914::+	6302		EHV1_cage_A	1
6293	NC_001491.2	-	4020	4312	4020-4312::-	6303		EHV1_cage_C	1
6294	NC_001491.2	-	25553	25769	25553-25769::-	6304		EHV1_cage_B	1
6294	NC_001491.2	-	25553	25769	25553-25769::-	6304		EHV1_cage_A	1
6295	NC_001491.2	+	29333	29629	29333-29629::+	6305		EHV1_cage_A	1
6296	NC_001491.2	+	84189	84485	84189-84485::+	6306		EHV1_cage_A	2
6296	NC_001491.2	+	84189	84485	84189-84485::+	6306		EHV1_cage_B	2
6296	NC_001491.2	+	84189	84485	84189-84485::+	6306		EHV1_cage_C	1
6297	NC_001491.2	+	132996	133246	132996-133246::+	6307		EHV1_cage_B	1
6298	NC_001491.2	+	19662	19938	19662-19938::+	6308		EHV1_cage_C	1
6299	NC_001491.2	+	81902	82196	81902-82196::+	6309		EHV1_cage_B	2
6299	NC_001491.2	+	81902	82196	81902-82196::+	6309		EHV1_cage_A	1
6300	NC_001491.2	+	55308	55604	55308-55604::+	6310		EHV1_cage_A	1
6301	NC_001491.2	+	101780	102077	101780-102077::+	6311		EHV1_cage_B	1
6302	NC_001491.2	-	76068	76363	76068-76363::-	6312		EHV1_cage_A	1
6303	NC_001491.2	-	66030	66258	66030-66258::-	6313		EHV1_cage_B	1
6304	NC_001491.2	+	8421	8685	8421-8685::+	6314		EHV1_cage_B	1
6305	NC_001491.2	+	67185	67428	67185-67428::+	6315		EHV1_cage_A	1
6306	NC_001491.2	-	11325	11625	11325-11625::-	6316		EHV1_cage_A	3
6307	NC_001491.2	+	127634	127916	127634-127916::+	6317		EHV1_cage_C	2
6307	NC_001491.2	+	127634	127916	127634-127916::+	6317		EHV1_cage_A	1
6307	NC_001491.2	+	127634	127916	127634-127916::+	6317		EHV1_cage_B	1
6308	NC_001491.2	-	106484	106674	106484-106674::-	6318		EHV1_cage_B	1
6309	NC_001491.2	+	86865	87145	86865-87145::+	6319		EHV1_cage_B	1
6310	NC_001491.2	+	19659	19954	19659-19954::+	6320		EHV1_cage_A	1
6310	NC_001491.2	+	19659	19954	19659-19954::+	6320		EHV1_cage_C	1
6311	NC_001491.2	+	18095	18392	18095-18392::+	6321		EHV1_cage_A	1
6312	NC_001491.2	+	95968	96263	95968-96263::+	6322		EHV1_cage_B	1
6312	NC_001491.2	+	95968	96263	95968-96263::+	6322		EHV1_cage_C	1
6313	NC_001491.2	+	78570	78867	78570-78867::+	6323		EHV1_cage_C	1
6314	NC_001491.2	+	77591	77831	77591-77831::+	6324		EHV1_cage_B	1
6315	NC_001491.2	-	125044	125340	125044-125340::-	6325		EHV1_cage_A	1
6315	NC_001491.2	-	125044	125340	125044-125340::-	6325		EHV1_cage_B	1
6316	NC_001491.2	+	11986	12287	11986-12287::+	6326		EHV1_cage_B	1
6317	NC_001491.2	-	49614	49815	49614-49815::-	6327		EHV1_cage_B	1
6318	NC_001491.2	+	64488	64694	64488-64694::+	6328		EHV1_cage_A	1
6319	NC_001491.2	+	111488	111756	111488-111756::+	6329		EHV1_cage_B	1
6320	NC_001491.2	-	74029	74186	74029-74186::-	6330		EHV1_cage_B	1
6321	NC_001491.2	-	94253	94547	94253-94547::-	6331		EHV1_cage_B	2
6321	NC_001491.2	-	94253	94547	94253-94547::-	6331		EHV1_cage_C	2
6321	NC_001491.2	-	94253	94547	94253-94547::-	6331		EHV1_cage_A	1
6322	NC_001491.2	+	89351	89612	89351-89612::+	6332		EHV1_cage_B	1
6323	NC_001491.2	+	90683	90904	90683-90904::+	6333		EHV1_cage_C	1
6324	NC_001491.2	-	65735	66031	65735-66031::-	6334		EHV1_cage_C	1
6325	NC_001491.2	+	8631	8924	8631-8924::+	6335		EHV1_cage_C	1
6326	NC_001491.2	+	64486	64781	64486-64781::+	6336		EHV1_cage_C	2
6326	NC_001491.2	+	64486	64781	64486-64781::+	6336		EHV1_cage_B	3
6326	NC_001491.2	+	64486	64781	64486-64781::+	6336		EHV1_cage_A	2
6327	NC_001491.2	+	12468	12638	12468-12638::+	6337		EHV1_cage_A	1
6328	NC_001491.2	+	17980	18218	17980-18218::+	6338		EHV1_cage_B	1
6329	NC_001491.2	-	108456	108732	108456-108732::-	6339		EHV1_cage_A	1
6330	NC_001491.2	+	94149	94445	94149-94445::+	6340		EHV1_cage_C	1
6331	NC_001491.2	-	66020	66258	66020-66258::-	6341		EHV1_cage_C	1
6332	NC_001491.2	+	3425	3666	3425-3666::+	6342		EHV1_cage_A	1
6333	NC_001491.2	+	33240	33535	33240-33535::+	6343		EHV1_cage_C	1
6334	NC_001491.2	-	31051	31345	31051-31345::-	6344		EHV1_cage_C	1
6335	NC_001491.2	-	7440	7736	7440-7736::-	6345		EHV1_cage_C	1
6336	NC_001491.2	+	134347	134637	134347-134637::+	6346		EHV1_cage_B	2
6337	NC_001491.2	-	122065	122228	122065-122228::-	6347		EHV1_cage_B	1
6338	NC_001491.2	+	90986	91282	90986-91282::+	6348		EHV1_cage_C	1
6339	NC_001491.2	-	94252	94547	94252-94547::-	6349		EHV1_cage_C	1
6340	NC_001491.2	+	134347	134595	134347-134595::+	6350		EHV1_cage_B	1
6341	NC_001491.2	+	60091	60386	60091-60386::+	6351		EHV1_cage_C	1
6342	NC_001491.2	-	93778	94075	93778-94075::-	6352		EHV1_cage_B	1
6343	NC_001491.2	+	13072	13371	13072-13371::+	6353		EHV1_cage_C	1
6344	NC_001491.2	-	83470	83767	83470-83767::-	6354		EHV1_cage_B	1
6345	NC_001491.2	+	17984	18277	17984-18277::+	6355		EHV1_cage_B	1
6346	NC_001491.2	+	64688	64986	64688-64986::+	6356		EHV1_cage_B	2
6347	NC_001491.2	+	77588	77888	77588-77888::+	6357		EHV1_cage_B	1
6348	NC_001491.2	+	17987	18283	17987-18283::+	6358		EHV1_cage_B	1
6349	NC_001491.2	-	118580	119214	118580-118731::-, 119104-119214::-	6359	74	EHV1_cage_A	1
6350	NC_001491.2	+	76722	76958	76722-76958::+	6360		EHV1_cage_A	1
6351	NC_001491.2	+	72820	73114	72820-73114::+	6361		EHV1_cage_C	1
6351	NC_001491.2	+	72820	73114	72820-73114::+	6361		EHV1_cage_B	1
6352	NC_001491.2	-	28594	28802	28594-28802::-	6362		EHV1_cage_A	1
6353	NC_001491.2	+	89349	89601	89349-89601::+	6363		EHV1_cage_A	1
6354	NC_001491.2	-	117373	117668	117373-117668::-	6364		EHV1_cage_C	1
6355	NC_001491.2	+	14527	14822	14527-14822::+	6365		EHV1_cage_C	1
6356	NC_001491.2	+	86306	86599	86306-86599::+	6366		EHV1_cage_C	1
6357	NC_001491.2	+	50542	50834	50542-50834::+	6367		EHV1_cage_C	1
6358	NC_001491.2	+	17983	18278	17983-18278::+	6368		EHV1_cage_A	2
6359	NC_001491.2	+	134346	134642	134346-134642::+	6369		EHV1_cage_C	1
6360	NC_001491.2	+	81917	82212	81917-82212::+	6370		EHV1_cage_B	1
6360	NC_001491.2	+	81917	82212	81917-82212::+	6370		EHV1_cage_A	1
6361	NC_001491.2	-	69044	69334	69044-69334::-	6371		EHV1_cage_A	1
6362	NC_001491.2	+	134466	134762	134466-134762::+	6372		EHV1_cage_C	1
6363	NC_001491.2	+	23079	23345	23079-23345::+	6373		EHV1_cage_B	1
6364	NC_001491.2	-	94319	94550	94319-94550::-	6374		EHV1_cage_A	1
6365	NC_001491.2	+	48559	48855	48559-48855::+	6375		EHV1_cage_A	1
6366	NC_001491.2	+	134346	134590	134346-134590::+	6376		EHV1_cage_B	1
6366	NC_001491.2	+	134346	134590	134346-134590::+	6376		EHV1_cage_C	2
6366	NC_001491.2	+	134346	134590	134346-134590::+	6376		EHV1_cage_A	1
6367	NC_001491.2	+	48423	48719	48423-48719::+	6377		EHV1_cage_B	1
6368	NC_001491.2	-	92214	92510	92214-92510::-	6378		EHV1_cage_A	1
6369	NC_001491.2	-	108024	108320	108024-108320::-	6379		EHV1_cage_C	1
6370	NC_001491.2	+	64488	64719	64488-64719::+	6380		EHV1_cage_B	1
6371	NC_001491.2	-	89447	89743	89447-89743::-	6381		EHV1_cage_A	1
6372	NC_001491.2	+	69780	70074	69780-70074::+	6382		EHV1_cage_B	3
6373	NC_001491.2	+	88643	88938	88643-88938::+	6383		EHV1_cage_A	1
6374	NC_001491.2	-	70768	71062	70768-71062::-	6384		EHV1_cage_C	1
6375	NC_001491.2	+	95963	96249	95963-96249::+	6385		EHV1_cage_C	1
6376	NC_001491.2	+	19579	19806	19579-19806::+	6386		EHV1_cage_B	1
6377	NC_001491.2	+	128444	128740	128444-128740::+	6387		EHV1_cage_B	3
6378	NC_001491.2	-	102185	102481	102185-102481::-	6388		EHV1_cage_B	1
6379	NC_001491.2	+	122341	122379	122341-122379::+	6389		EHV1_cage_B	1
6380	NC_001491.2	+	2777	2997	2777-2997::+	6390		EHV1_cage_A	1
6381	NC_001491.2	-	49794	50088	49794-50088::-	6391		EHV1_cage_C	2
6382	NC_001491.2	+	48327	48623	48327-48623::+	6392		EHV1_cage_C	1
6383	NC_001491.2	-	47331	47627	47331-47627::-	6393		EHV1_cage_C	1
6384	NC_001491.2	-	108199	108318	108199-108318::-	6394		EHV1_cage_C	1
6385	NC_001491.2	+	12468	12736	12468-12736::+	6395		EHV1_cage_C	1
6386	NC_001491.2	+	90722	91004	90722-91004::+	6396		EHV1_cage_C	1
6386	NC_001491.2	+	90722	91004	90722-91004::+	6396		EHV1_cage_A	1
6387	NC_001491.2	+	77303	77570	77303-77570::+	6397		EHV1_cage_A	1
6388	NC_001491.2	+	88298	88590	88298-88590::+	6398		EHV1_cage_A	1
6388	NC_001491.2	+	88298	88590	88298-88590::+	6398		EHV1_cage_C	2
6388	NC_001491.2	+	88298	88590	88298-88590::+	6398		EHV1_cage_B	1
6389	NC_001491.2	+	90719	91016	90719-91016::+	6399		EHV1_cage_A	1
6390	NC_001491.2	-	20912	21211	20912-21211::-	6400		EHV1_cage_B	1
6391	NC_001491.2	-	2494	2674	2494-2674::-	6401		EHV1_cage_C	1
6392	NC_001491.2	-	25894	26110	25894-26110::-	6402		EHV1_cage_A	1
6393	NC_001491.2	+	90683	90799	90683-90799::+	6403		EHV1_cage_B	1
6394	NC_001491.2	+	132015	132311	132015-132311::+	6404		EHV1_cage_B	1
6394	NC_001491.2	+	132015	132311	132015-132311::+	6404		EHV1_cage_C	2
6395	NC_001491.2	+	130635	130766	130635-130766::+	6405		EHV1_cage_B	1
6396	NC_001491.2	+	79680	79980	79680-79980::+	6406		EHV1_cage_B	1
6397	NC_001491.2	-	28777	28899	28777-28899::-	6407		EHV1_cage_B	1
6398	NC_001491.2	-	73888	74182	73888-74182::-	6408		EHV1_cage_B	1
6398	NC_001491.2	-	73888	74182	73888-74182::-	6408		EHV1_cage_A	1
6399	NC_001491.2	+	61312	61604	61312-61604::+	6409		EHV1_cage_C	1
6399	NC_001491.2	+	61312	61604	61312-61604::+	6409		EHV1_cage_A	1
6400	NC_001491.2	-	21093	21389	21093-21389::-	6410		EHV1_cage_A	1
6401	NC_001491.2	+	17747	18043	17747-18043::+	6411		EHV1_cage_C	1
6402	NC_001491.2	+	129049	129345	129049-129345::+	6412		EHV1_cage_A	1
6403	NC_001491.2	+	134346	134592	134346-134592::+	6413		EHV1_cage_B	1
6404	NC_001491.2	+	17694	17990	17694-17990::+	6414		EHV1_cage_C	1
6405	NC_001491.2	+	35476	35770	35476-35770::+	6415		EHV1_cage_C	1
6405	NC_001491.2	+	35476	35770	35476-35770::+	6415		EHV1_cage_B	1
6406	NC_001491.2	+	10875	11061	10875-11061::+	6416		EHV1_cage_B	1
6407	NC_001491.2	-	50488	50753	50488-50753::-	6417		EHV1_cage_A	1
6408	NC_001491.2	-	69814	70111	69814-70111::-	6418		EHV1_cage_A	1
6409	NC_001491.2	+	18781	19077	18781-19077::+	6419		EHV1_cage_A	1
6410	NC_001491.2	+	91752	92051	91752-92051::+	6420		EHV1_cage_C	1
6411	NC_001491.2	-	93355	93652	93355-93652::-	6421		EHV1_cage_B	1
6412	NC_001491.2	+	23038	23334	23038-23334::+	6422		EHV1_cage_A	1
6413	NC_001491.2	+	90722	90906	90722-90906::+	6423		EHV1_cage_A	1
6414	NC_001491.2	-	31706	31947	31706-31947::-	6424		EHV1_cage_C	1
6415	NC_001491.2	+	19907	20204	19907-20204::+	6425		EHV1_cage_C	1
6416	NC_001491.2	-	130406	130700	130406-130700::-	6426		EHV1_cage_A	1
6417	NC_001491.2	-	88078	88373	88078-88373::-	6427		EHV1_cage_C	1
6418	NC_001491.2	-	117376	117673	117376-117673::-	6428		EHV1_cage_C	1
6419	NC_001491.2	-	17215	17511	17215-17511::-	6429		EHV1_cage_B	1
6420	NC_001491.2	-	12140	12260	12140-12260::-	6430		EHV1_cage_C	1
6421	NC_001491.2	-	108071	108317	108071-108317::-	6431		EHV1_cage_C	1
6422	NC_001491.2	-	109797	110093	109797-110093::-	6432		EHV1_cage_B	2
6423	NC_001491.2	+	121002	121292	121002-121292::+	6433		EHV1_cage_C	1
6424	NC_001491.2	+	122217	122416	122217-122416::+	6434		EHV1_cage_C	1
6425	NC_001491.2	-	82280	82573	82280-82573::-	6435		EHV1_cage_C	1
6426	NC_001491.2	-	25511	25769	25511-25769::-	6436		EHV1_cage_B	1
6426	NC_001491.2	-	25511	25769	25511-25769::-	6436		EHV1_cage_A	1
6427	NC_001491.2	+	132876	133174	132876-133174::+	6437		EHV1_cage_A	2
6428	NC_001491.2	-	106511	106805	106511-106805::-	6438		EHV1_cage_B	1
6429	NC_001491.2	+	119405	119701	119405-119701::+	6439		EHV1_cage_B	1
6429	NC_001491.2	+	119405	119701	119405-119701::+	6439		EHV1_cage_C	1
6430	NC_001491.2	-	47171	47469	47171-47469::-	6440		EHV1_cage_B	1
6431	NC_001491.2	+	92370	92666	92370-92666::+	6441		EHV1_cage_B	1
6432	NC_001491.2	+	58635	58932	58635-58932::+	6442		EHV1_cage_C	1
6433	NC_001491.2	+	130341	130583	130341-130583::+	6443		EHV1_cage_C	1
6434	NC_001491.2	-	6427	6650	6427-6650::-	6444		EHV1_cage_C	1
6435	NC_001491.2	-	2401	2672	2401-2672::-	6445		EHV1_cage_B	1
6436	NC_001491.2	+	88298	88588	88298-88588::+	6446		EHV1_cage_C	1
6437	NC_001491.2	+	17981	18274	17981-18274::+	6447		EHV1_cage_C	1
6438	NC_001491.2	-	132450	132744	132450-132744::-	6448		EHV1_cage_C	1
6439	NC_001491.2	-	124667	124963	124667-124963::-	6449		EHV1_cage_A	1
6440	NC_001491.2	+	136551	136851	136551-136851::+	6450		EHV1_cage_C	1
6441	NC_001491.2	+	19585	19741	19585-19741::+	6451		EHV1_cage_A	1
6442	NC_001491.2	-	127814	128110	127814-128110::-	6452		EHV1_cage_C	1
6443	NC_001491.2	-	124556	124852	124556-124852::-	6453		EHV1_cage_C	1
6444	NC_001491.2	+	35814	36095	35814-36095::+	6454		EHV1_cage_C	1
6445	NC_001491.2	+	34924	35061	34924-35061::+	6455		EHV1_cage_A	1
6446	NC_001491.2	+	12468	12761	12468-12761::+	6456		EHV1_cage_B	2
6446	NC_001491.2	+	12468	12761	12468-12761::+	6456		EHV1_cage_C	2
6447	NC_001491.2	+	102949	103244	102949-103244::+	6457		EHV1_cage_B	1
6448	NC_001491.2	-	11272	11500	11272-11500::-	6458		EHV1_cage_A	1
6449	NC_001491.2	-	122009	122306	122009-122306::-	6459		EHV1_cage_B	1
6450	NC_001491.2	+	33450	33744	33450-33744::+	6460		EHV1_cage_C	1
6451	NC_001491.2	+	90686	90983	90686-90983::+	6461		EHV1_cage_B	1
6452	NC_001491.2	+	77429	77725	77429-77725::+	6462		EHV1_cage_C	1
6453	NC_001491.2	+	64629	64926	64629-64926::+	6463		EHV1_cage_B	1
6454	NC_001491.2	+	14265	14560	14265-14560::+	6464		EHV1_cage_C	1
6455	NC_001491.2	-	118538	118756	118538-118756::-	6465		EHV1_cage_A	1
6456	NC_001491.2	+	77591	77883	77591-77883::+	6466		EHV1_cage_A	1
6457	NC_001491.2	-	2379	2672	2379-2672::-	6467		EHV1_cage_C	2
6458	NC_001491.2	-	106437	106677	106437-106677::-	6468		EHV1_cage_C	2
6459	NC_001491.2	+	130454	130607	130454-130607::+	6469		EHV1_cage_A	1
6460	NC_001491.2	+	19746	20043	19746-20043::+	6470		EHV1_cage_A	1
6461	NC_001491.2	-	106507	106803	106507-106803::-	6471		EHV1_cage_C	1
6462	NC_001491.2	+	135564	135817	135564-135817::+	6472		EHV1_cage_B	1
6463	NC_001491.2	+	12289	12584	12289-12584::+	6473		EHV1_cage_B	1
6464	NC_001491.2	+	121002	121293	121002-121107::+, 121157-121293::+	2300	6474	EHV1_cage_B	1
6465	NC_001491.2	+	12988	13285	12988-13285::+	6475		EHV1_cage_B	1
6466	NC_001491.2	-	67768	68065	67768-68065::-	6476		EHV1_cage_C	1
6467	NC_001491.2	-	2249	2538	2249-2538::-	6477		EHV1_cage_C	1
6468	NC_001491.2	+	132570	132867	132570-132867::+	6478		EHV1_cage_C	1
6469	NC_001491.2	-	141656	141869	141656-141869::-	6479		EHV1_cage_C	1
